Time,Barometric Pressure[mH20],PanelTemp[degC],BP_mbar,Primary Pond Level[m],SmartPT_Temp[N/A]
2020-06-02 10:35,9.882818194,17.99,969.1888,338.44,12
2020-06-02 10:40,9.882472515,18.11,969.1549,338.44,12
2020-06-02 10:45,9.881280486,17.94,969.038,338.45,12.1
2020-06-02 10:50,9.881495643,17.83,969.0591,338.44,12.1
2020-06-02 10:55,9.881582317,17.9,969.0676,338.44,12.1
2020-06-02 11:00,9.88225226,17.96,969.1333,338.44,12
2020-06-02 11:05,9.87956841,18.1,968.8701,338.45,12
2020-06-02 11:10,9.879723404,18.32,968.8853,338.45,12.1
2020-06-02 11:15,9.881783198,18.58,969.0873,338.44,12.1
2020-06-02 11:20,9.882009572,18.72,969.1095,338.44,12
2020-06-02 11:25,9.881275388,18.71,969.0375,338.45,12
2020-06-02 11:30,9.881145886,18.54,969.0248,338.44,12
2020-06-02 11:35,9.879893694,18.54,968.902,338.45,12
2020-06-02 11:40,9.881566002,18.63,969.066,338.45,12.1
2020-06-02 11:45,9.881667972,18.75,969.076,338.45,12
2020-06-02 11:50,9.881710799,18.7,969.0802,338.44,12.1
2020-06-02 11:55,9.880943985,18.61,969.005,338.45,12.1
2020-06-02 12:00,9.881460973,18.82,969.0557,338.44,12.1
2020-06-02 12:05,9.879926324,18.94,968.9052,338.44,12
2020-06-02 12:10,9.878970866,19.57,968.8115,338.44,12.1
2020-06-02 12:15,9.878569104,19.67,968.7721,338.44,12.1
2020-06-02 12:20,9.879834551,19.76,968.8962,338.44,12.1
2020-06-02 12:25,9.879008594,19.95,968.8152,338.44,12.1
2020-06-02 12:30,9.877196588,20.51,968.6375,338.44,12.1
2020-06-02 12:35,9.878392696,20.7,968.7548,338.44,12.1
2020-06-02 12:40,9.880395386,21.05,968.9512,338.44,12.1
2020-06-02 12:45,9.879278815,21.08,968.8417,338.44,12.1
2020-06-02 12:50,9.877894062,21.12,968.7059,338.44,12.1
2020-06-02 12:55,9.878851561,21.17,968.7998,338.44,12.1
2020-06-02 13:00,9.879680577,21.2,968.8811,338.44,12.1
2020-06-02 13:05,9.879419534,21.29,968.8555,338.44,12.1
2020-06-02 13:10,9.880045629,21.25,968.9169,338.44,12.1
2020-06-02 13:15,9.880317889,21.28,968.9436,338.44,12.1
2020-06-02 13:20,9.878813832,21.18,968.7961,338.44,12.1
2020-06-02 13:25,9.880254668,21.14,968.9374,338.44,12.1
2020-06-02 13:30,9.880465746,21,968.9581,338.44,12.1
2020-06-02 13:35,9.880626858,20.9,968.9739,338.44,12.1
2020-06-02 13:40,9.881398771,20.78,969.0496,338.44,12.1
2020-06-02 13:45,9.880051748,20.78,968.9175,338.44,12
2020-06-02 13:50,9.881148945,20.9,969.0251,338.44,12.1
2020-06-02 13:55,9.880917473,21,969.0024,338.44,12.1
2020-06-02 14:00,9.87943279,21.14,968.8568,338.44,12.1
2020-06-02 14:05,9.879388943,21.18,968.8525,338.44,12.1
2020-06-02 14:10,9.88086037,21.14,968.9968,338.44,12.1
2020-06-02 14:15,9.880560578,21.12,968.9674,338.44,12.1
2020-06-02 14:20,9.879783566,21.06,968.8912,338.44,12.1
2020-06-02 14:25,9.880050728,20.88,968.9174,338.44,12.1
2020-06-02 14:30,9.880948064,20.66,969.0054,338.44,12.1
2020-06-02 14:35,9.880483081,20.61,968.9598,338.44,12.1
2020-06-02 14:40,9.880835897,20.45,968.9944,338.44,12.1
2020-06-02 14:45,9.881646558,20.4,969.0739,338.44,12.1
2020-06-02 14:50,9.880945005,20.31,969.0051,338.44,12.1
2020-06-02 14:55,9.881044935,20.37,969.0149,338.44,12.1
2020-06-02 15:00,9.881073487,20.59,969.0177,338.44,12.1
2020-06-02 15:05,9.881133649,20.91,969.0236,338.44,12.1
2020-06-02 15:10,9.880539164,21.3,968.9653,338.44,12.1
2020-06-02 15:15,9.880788991,21.63,968.9898,338.44,12.1
2020-06-02 15:20,9.880312791,21.99,968.9431,338.44,12.1
2020-06-02 15:25,9.879844748,22.26,968.8972,338.44,12.1
2020-06-02 15:30,9.879050402,22.5,968.8193,338.44,12.1
2020-06-02 15:35,9.87977235,22.63,968.8901,338.44,12.1
2020-06-02 15:40,9.879823335,22.6,968.8951,338.44,12.1
2020-06-02 15:45,9.880114969,22.46,968.9237,338.44,12.1
2020-06-02 15:50,9.880589129,22.22,968.9702,338.44,12.2
2020-06-02 15:55,9.881822966,21.97,969.0912,338.44,12.1
2020-06-02 16:00,9.879309406,21.7,968.8447,338.44,12.1
2020-06-02 16:05,9.882308344,21.5,969.1388,338.44,12.1
2020-06-02 16:10,9.881749548,21.21,969.084,338.44,12.1
2020-06-02 16:15,9.881770962,20.89,969.0861,338.44,12.2
2020-06-02 16:20,9.882122758,20.68,969.1206,338.44,12.1
2020-06-02 16:25,9.882336895,20.37,969.1416,338.44,12.2
2020-06-02 16:30,9.882297127,20.25,969.1377,338.44,12.2
2020-06-02 16:35,9.880797148,20.16,968.9906,338.44,12.2
2020-06-02 16:40,9.881309038,20.2,969.0408,338.44,12.1
2020-06-02 16:45,9.880779813,20.16,968.9889,338.44,12.2
2020-06-02 16:50,9.880492258,20.2,968.9607,338.44,12.2
2020-06-02 16:55,9.881627184,20.26,969.072,338.44,12.1
2020-06-02 17:00,9.881719977,20.21,969.0811,338.44,12.1
2020-06-02 17:05,9.881872932,20.07,969.0961,338.44,12.2
2020-06-02 17:10,9.88129986,20.04,969.0399,338.44,12.1
2020-06-02 17:15,9.881389594,20.06,969.0487,338.44,12.1
2020-06-02 17:20,9.881655736,20.08,969.0748,338.44,12.2
2020-06-02 17:25,9.880697218,20.19,968.9808,338.44,12.1
2020-06-02 17:30,9.880968458,20.56,969.0074,338.44,12.2
2020-06-02 17:35,9.881483406,20.85,969.0579,338.44,12.2
2020-06-02 17:40,9.880977635,21.25,969.0083,338.44,12.1
2020-06-02 17:45,9.88010987,21.5,968.9232,338.44,12.2
2020-06-02 17:50,9.880529987,21.68,968.9644,338.44,12.2
2020-06-02 17:55,9.88086037,21.57,968.9968,338.44,12.1
2020-06-02 18:00,9.88055344,21.6,968.9667,338.44,12.2
2020-06-02 18:05,9.880703336,21.68,968.9814,338.44,12.2
2020-06-02 18:10,9.880937867,21.8,969.0044,338.44,12.2
2020-06-02 18:15,9.88069008,22.03,968.9801,338.44,12.1
2020-06-02 18:20,9.879995664,22.11,968.912,338.44,12.2
2020-06-02 18:25,9.880437194,22.18,968.9553,338.44,12.2
2020-06-02 18:30,9.881585376,22.09,969.0679,338.44,12.1
2020-06-02 18:35,9.881183615,22.12,969.0285,338.44,12.2
2020-06-02 18:40,9.880898099,22.09,969.0005,338.44,12.2
2020-06-02 18:45,9.880366835,22.16,968.9484,338.44,12.1
2020-06-02 18:50,9.880345421,22.1,968.9463,338.44,12.2
2020-06-02 18:55,9.879848827,22.13,968.8976,338.45,12.2
2020-06-02 19:00,9.879535779,22.11,968.8669,338.44,12.2
2020-06-02 19:05,9.879459302,22.01,968.8594,338.45,12.2
2020-06-02 19:10,9.879154412,21.94,968.8295,338.45,12.2
2020-06-02 19:15,9.879418514,21.82,968.8554,338.45,12.2
2020-06-02 19:20,9.879237007,21.82,968.8376,338.45,12.2
2020-06-02 19:25,9.879045304,21.68,968.8188,338.45,12.2
2020-06-02 19:30,9.879218653,21.42,968.8358,338.45,12.2
2020-06-02 19:35,9.878919881,21.23,968.8065,338.45,12.2
2020-06-02 19:40,9.879211515,20.97,968.8351,338.45,12.2
2020-06-02 19:45,9.878860738,20.74,968.8007,338.45,12.2
2020-06-02 19:50,9.879403218,20.41,968.8539,338.45,12.2
2020-06-02 19:55,9.879370588,20.21,968.8507,338.45,12.2
2020-06-02 20:00,9.87953272,19.88,968.8666,338.45,12.2
2020-06-02 20:05,9.87994264,19.5,968.9068,338.45,12.2
2020-06-02 20:10,9.880122107,19.08,968.9244,338.45,12.2
2020-06-02 20:15,9.87980396,18.7,968.8932,338.45,12.2
2020-06-02 20:20,9.879825374,18.31,968.8953,338.45,12.2
2020-06-02 20:25,9.879937541,17.83,968.9063,338.45,12.2
2020-06-02 20:30,9.879850867,17.56,968.8978,338.45,12.2
2020-06-02 20:35,9.880227136,17.15,968.9347,338.45,12.2
2020-06-02 20:40,9.879943659,16.9,968.9069,338.45,12.2
2020-06-02 20:45,9.880149639,16.63,968.9271,338.45,12.2
2020-06-02 20:50,9.879925305,16.47,968.9051,338.45,12.2
2020-06-02 20:55,9.880065004,16.34,968.9188,338.45,12.2
2020-06-02 21:00,9.880157796,16.05,968.9279,338.45,12.2
2020-06-02 21:05,9.880623799,15.92,968.9736,338.45,12.2
2020-06-02 21:10,9.880759419,15.68,968.9869,338.45,12.2
2020-06-02 21:15,9.881251934,15.51,969.0352,338.45,12.2
2020-06-02 21:20,9.881222363,15.49,969.0323,338.45,12.2
2020-06-02 21:25,9.881407949,15.22,969.0505,338.45,12.2
2020-06-02 21:30,9.881519096,15.06,969.0614,338.45,12.2
2020-06-02 21:35,9.881706721,14.94,969.0798,338.45,12.2
2020-06-02 21:40,9.881856617,14.89,969.0945,338.45,12.2
2020-06-02 21:45,9.881935133,14.94,969.1022,338.45,12.2
2020-06-02 21:50,9.882473535,14.82,969.155,338.45,12.2
2020-06-02 21:55,9.882611195,14.95,969.1685,338.45,12.2
2020-06-02 22:00,9.882781484,14.67,969.1852,338.45,12.2
2020-06-02 22:05,9.883029272,14.66,969.2095,338.45,12.2
2020-06-02 22:10,9.883308669,14.59,969.2369,338.45,12.2
2020-06-02 22:15,9.883364753,14.51,969.2424,338.45,12.2
2020-06-02 22:20,9.883622737,14.49,969.2677,338.45,12.2
2020-06-02 22:25,9.883188345,14.35,969.2251,338.45,12.2
2020-06-02 22:30,9.882882435,14.36,969.1951,338.45,12.2
2020-06-02 22:35,9.88279576,14.29,969.1866,338.45,12.3
2020-06-02 22:40,9.882531658,14.39,969.1607,338.45,12.2
2020-06-02 22:45,9.882499028,14.32,969.1575,338.45,12.2
2020-06-02 22:50,9.882594879,14.45,969.1669,338.45,12.2
2020-06-02 22:55,9.882021808,14.48,969.1107,338.45,12.2
2020-06-02 23:00,9.88133351,14.45,969.0432,338.45,12.2
2020-06-02 23:05,9.880483081,14.51,968.9598,338.45,12.2
2020-06-02 23:10,9.879966093,14.53,968.9091,338.45,12.2
2020-06-02 23:15,9.879660183,14.55,968.8791,338.45,12.2
2020-06-02 23:20,9.878849521,14.43,968.7996,338.45,12.3
2020-06-02 23:25,9.878599695,14.38,968.7751,338.45,12.2
2020-06-02 23:30,9.878034781,14.27,968.7197,338.45,12.2
2020-06-02 23:35,9.878283588,14.38,968.7441,338.45,12.2
2020-06-02 23:40,9.87807251,14.18,968.7234,338.45,12.2
2020-06-02 23:45,9.876602102,14.35,968.5792,338.45,12.2
2020-06-02 23:50,9.876816239,14.22,968.6002,338.45,12.2
2020-06-02 23:55,9.876263562,13.96,968.546,338.45,12.2
2020-06-03 0:00,9.876478719,13.93,968.5671,338.45,12.2
2020-06-03 0:05,9.875844465,13.81,968.5049,338.45,12.3
2020-06-03 0:10,9.875751673,13.77,968.4958,338.45,12.2
2020-06-03 0:15,9.875485531,13.82,968.4697,338.45,12.2
2020-06-03 0:20,9.874958346,13.78,968.418,338.45,12.2
2020-06-03 0:25,9.874941011,13.68,968.4163,338.45,12.2
2020-06-03 0:30,9.87467283,13.64,968.39,338.45,12.2
2020-06-03 0:35,9.87436692,13.64,968.36,338.45,12.3
2020-06-03 0:40,9.874396491,13.81,968.3629,338.45,12.3
2020-06-03 0:45,9.874312876,13.81,968.3547,338.45,12.3
2020-06-03 0:50,9.873923351,13.77,968.3165,338.45,12.3
2020-06-03 0:55,9.873951902,13.6,968.3193,338.45,12.2
2020-06-03 1:00,9.874035518,13.6,968.3275,338.45,12.2
2020-06-03 1:05,9.873303373,13.54,968.2557,338.45,12.2
2020-06-03 1:10,9.873336003,13.61,968.2589,338.45,12.3
2020-06-03 1:15,9.873033152,13.57,968.2292,338.45,12.2
2020-06-03 1:20,9.872708888,13.44,968.1974,338.45,12.2
2020-06-03 1:25,9.872505968,13.29,968.1775,338.45,12.2
2020-06-03 1:30,9.872433569,13.02,968.1704,338.45,12.3
2020-06-03 1:35,9.87209095,12.89,968.1368,338.45,12.3
2020-06-03 1:40,9.871843163,12.67,968.1125,338.45,12.3
2020-06-03 1:45,9.871589257,12.58,968.0876,338.45,12.3
2020-06-03 1:50,9.87103658,12.4,968.0334,338.45,12.2
2020-06-03 1:55,9.870432917,12.4,967.9742,338.45,12.3
2020-06-03 2:00,9.86991389,12.42,967.9233,338.45,12.3
2020-06-03 2:05,9.869374469,12.26,967.8704,338.45,12.2
2020-06-03 2:10,9.869050204,12.24,967.8386,338.45,12.2
2020-06-03 2:15,9.868536275,12.16,967.7882,338.45,12.3
2020-06-03 2:20,9.868498547,12.14,967.7845,338.45,12.3
2020-06-03 2:25,9.86801215,12.47,967.7368,338.45,12.3
2020-06-03 2:30,9.867633841,12.98,967.6997,338.45,12.3
2020-06-03 2:35,9.86671815,13.32,967.6099,338.45,12.3
2020-06-03 2:40,9.866475462,13.51,967.5861,338.45,12.3
2020-06-03 2:45,9.866275601,13.35,967.5665,338.45,12.3
2020-06-03 2:50,9.866292935,13.06,967.5682,338.45,12.3
2020-06-03 2:55,9.866558057,12.89,967.5942,338.45,12.3
2020-06-03 3:00,9.866007419,12.63,967.5402,338.45,12.3
2020-06-03 3:05,9.865574047,12.45,967.4977,338.45,12.3
2020-06-03 3:10,9.865170246,12.45,967.4581,338.45,12.3
2020-06-03 3:15,9.865352772,12.46,967.476,338.45,12.3
2020-06-03 3:20,9.865319122,12.34,967.4727,338.45,12.3
2020-06-03 3:25,9.865143734,12.4,967.4555,338.45,12.3
2020-06-03 3:30,9.864943872,12.37,967.4359,338.45,12.3
2020-06-03 3:35,9.864226004,12.47,967.3655,338.45,12.3
2020-06-03 3:40,9.864330013,12.51,967.3757,338.45,12.3
2020-06-03 3:45,9.864546189,12.51,967.3969,338.45,12.3
2020-06-03 3:50,9.864644081,12.59,967.4065,338.45,12.2
2020-06-03 3:55,9.864488066,12.83,967.3912,338.45,12.3
2020-06-03 4:00,9.864807233,13.03,967.4225,338.45,12.3
2020-06-03 4:05,9.864848021,13.05,967.4265,338.45,12.3
2020-06-03 4:10,9.864872493,13.16,967.4289,338.45,12.3
2020-06-03 4:15,9.864479909,13.11,967.3904,338.45,12.3
2020-06-03 4:20,9.863952724,12.94,967.3387,338.45,12.3
2020-06-03 4:25,9.863855852,13.06,967.3292,338.45,12.3
2020-06-03 4:30,9.863700858,13.06,967.314,338.45,12.3
2020-06-03 4:35,9.863520371,13.36,967.2963,338.45,12.3
2020-06-03 4:40,9.863272584,13.2,967.272,338.45,12.3
2020-06-03 4:45,9.86321752,13.28,967.2666,338.45,12.3
2020-06-03 4:50,9.862990127,13.47,967.2443,338.45,12.3
2020-06-03 4:55,9.86270971,13.58,967.2168,338.45,12.3
2020-06-03 5:00,9.862523105,13.7,967.1985,338.45,12.3
2020-06-03 5:05,9.862829015,13.93,967.2285,338.45,12.3
2020-06-03 5:10,9.862651587,14.13,967.2111,338.45,12.3
2020-06-03 5:15,9.862687276,14.36,967.2146,338.45,12.3
2020-06-03 5:20,9.862795364,14.59,967.2252,338.45,12.3
2020-06-03 5:25,9.862424194,14.85,967.1888,338.45,12.3
2020-06-03 5:30,9.862520045,15.27,967.1982,338.45,12.3
2020-06-03 5:35,9.862017333,15.43,967.1489,338.45,12.3
2020-06-03 5:40,9.861605375,15.83,967.1085,338.45,12.3
2020-06-03 5:45,9.860788595,16.1,967.0284,338.45,12.4
2020-06-03 5:50,9.860403148,16.46,966.9906,338.45,12.4
2020-06-03 5:55,9.859600644,16.81,966.9119,338.45,12.3
2020-06-03 6:00,9.859474202,17.2,966.8995,338.45,12.3
2020-06-03 6:05,9.858625811,17.66,966.8163,338.45,12.3
2020-06-03 6:10,9.858068035,18.2,966.7616,338.45,12.4
2020-06-03 6:15,9.858043562,18.49,966.7592,338.45,12.4
2020-06-03 6:20,9.857939553,18.58,966.749,338.45,12.3
2020-06-03 6:25,9.857628545,18.78,966.7185,338.45,12.3
2020-06-03 6:30,9.857488846,18.75,966.7048,338.45,12.3
2020-06-03 6:35,9.856877026,18.78,966.6448,338.45,12.4
2020-06-03 6:40,9.856599667,18.78,966.6176,338.45,12.4
2020-06-03 6:45,9.855919527,18.9,966.5509,338.45,12.3
2020-06-03 6:50,9.855461682,18.98,966.506,338.45,12.3
2020-06-03 6:55,9.855221033,18.95,966.4824,338.45,12.4
2020-06-03 7:00,9.854842724,19.19,966.4453,338.45,12.4
2020-06-03 7:05,9.854745853,19.19,966.4358,338.45,12.4
2020-06-03 7:10,9.854438923,19.25,966.4057,338.45,12.4
2020-06-03 7:15,9.85424518,19.34,966.3867,338.45,12.4
2020-06-03 7:20,9.853232618,19.62,966.2874,338.45,12.4
2020-06-03 7:25,9.852451528,19.97,966.2108,338.45,12.4
2020-06-03 7:30,9.852902235,20.4,966.255,338.45,12.4
2020-06-03 7:35,9.851632709,20.72,966.1305,338.45,12.4
2020-06-03 7:40,9.850152104,21.07,965.9853,338.45,12.4
2020-06-03 7:45,9.849811524,21.36,965.9519,338.45,12.4
2020-06-03 7:50,9.849141581,21.51,965.8862,338.45,12.4
2020-06-03 7:55,9.848239147,21.53,965.7977,338.45,12.4
2020-06-03 8:00,9.847204151,21.47,965.6962,338.45,12.4
2020-06-03 8:05,9.847079748,21.48,965.684,338.45,12.4
2020-06-03 8:10,9.846884985,21.37,965.6649,338.45,12.4
2020-06-03 8:15,9.846095738,21.24,965.5875,338.45,12.4
2020-06-03 8:20,9.845771473,21.24,965.5557,338.45,12.4
2020-06-03 8:25,9.845404381,21.15,965.5197,338.45,12.4
2020-06-03 8:30,9.844109362,21.16,965.3927,338.45,12.4
2020-06-03 8:35,9.843895225,21.17,965.3717,338.45,12.4
2020-06-03 8:40,9.843383336,21.26,965.3215,338.45,12.4
2020-06-03 8:45,9.842862269,21.32,965.2704,338.45,12.4
2020-06-03 8:50,9.842363636,21.41,965.2215,338.45,12.4
2020-06-03 8:55,9.841537679,21.53,965.1405,338.45,12.4
2020-06-03 9:00,9.841589683,21.73,965.1456,338.45,12.4
2020-06-03 9:05,9.840842243,21.91,965.0723,338.45,12.4
2020-06-03 9:10,9.840340551,22.1,965.0231,338.45,12.4
2020-06-03 9:15,9.83956252,22.38,964.9468,338.46,12.4
2020-06-03 9:20,9.838457165,22.47,964.8384,338.46,12.4
2020-06-03 9:25,9.837230466,22.55,964.7181,338.46,12.4
2020-06-03 9:30,9.837131555,22.58,964.7084,338.46,12.4
2020-06-03 9:35,9.837219249,22.53,964.717,338.46,12.4
2020-06-03 9:40,9.835679502,22.57,964.566,338.46,12.4
2020-06-03 9:45,9.834706708,22.6,964.4706,338.46,12.4
2020-06-03 9:50,9.834267218,22.66,964.4275,338.46,12.4
2020-06-03 9:55,9.832542905,22.81,964.2584,338.46,12.4
2020-06-03 10:00,9.832113611,22.96,964.2163,338.46,12.4
2020-06-03 10:05,9.830761489,23.07,964.0837,338.46,12.4
2020-06-03 10:10,9.830375023,23.15,964.0458,338.46,12.4
2020-06-03 10:15,9.830360747,23.29,964.0444,338.45,12.4
2020-06-03 10:20,9.828430455,23.36,963.8551,338.46,12.4
2020-06-03 10:25,9.827984846,23.41,963.8114,338.46,12.4
2020-06-03 10:30,9.828941324,23.46,963.9052,338.46,12.4
2020-06-03 10:35,9.827849226,23.54,963.7981,338.46,12.4
2020-06-03 10:40,9.826915181,23.58,963.7065,338.46,12.4
2020-06-03 10:45,9.826706142,23.6,963.686,338.46,12.4
2020-06-03 10:50,9.826268691,23.63,963.6431,338.46,12.4
2020-06-03 10:55,9.826477729,23.57,963.6636,338.46,12.4
2020-06-03 11:00,9.825915875,23.57,963.6085,338.46,12.4
2020-06-03 11:05,9.826850939,23.45,963.7002,338.46,12.4
2020-06-03 11:10,9.827083431,23.42,963.723,338.46,12.4
2020-06-03 11:15,9.827069155,23.3,963.7216,338.46,12.4
2020-06-03 11:20,9.826908043,23.17,963.7058,338.46,12.4
2020-06-03 11:25,9.82705284,23.13,963.72,338.46,12.4
2020-06-03 11:30,9.82531833,23.01,963.5499,338.46,12.4
2020-06-03 11:35,9.826484867,22.98,963.6643,338.46,12.4
2020-06-03 11:40,9.826375759,22.89,963.6536,338.46,12.4
2020-06-03 11:45,9.825497798,22.88,963.5675,338.46,12.4
2020-06-03 11:50,9.825234715,22.78,963.5417,338.46,12.4
2020-06-03 11:55,9.824055942,22.77,963.4261,338.46,12.4
2020-06-03 12:00,9.823742894,22.66,963.3954,338.46,12.4
2020-06-03 12:05,9.824044725,22.52,963.425,338.46,12.4
2020-06-03 12:10,9.822910819,22.42,963.3138,338.46,12.4
2020-06-03 12:15,9.822933252,22.33,963.316,338.46,12.5
2020-06-03 12:20,9.822524352,22.17,963.2759,338.46,12.4
2020-06-03 12:25,9.821711651,22.08,963.1962,338.46,12.4
2020-06-03 12:30,9.818756561,21.73,962.9064,338.47,12.4
2020-06-03 12:35,9.823269753,21.5,963.349,338.46,12.4
2020-06-03 12:40,9.822539648,21.26,963.2774,338.46,12.4
2020-06-03 12:45,9.82242952,21.05,963.2666,338.47,12.5
2020-06-03 12:50,9.823597077,20.77,963.3811,338.47,12.4
2020-06-03 12:55,9.824072257,20.43,963.4277,338.47,12.4
2020-06-03 13:00,9.822926114,19.94,963.3153,338.47,12.4
2020-06-03 13:05,9.824704471,19.19,963.4897,338.47,12.4
2020-06-03 13:10,9.825867949,18.62,963.6038,338.47,12.5
2020-06-03 13:15,9.826124913,17.89,963.629,338.47,12.4
2020-06-03 13:20,9.826913141,17.4,963.7063,338.47,12.4
2020-06-03 13:25,9.826798935,16.89,963.6951,338.47,12.4
2020-06-03 13:30,9.827552493,16.46,963.769,338.47,12.4
2020-06-03 13:35,9.828017476,16.14,963.8146,338.47,12.5
2020-06-03 13:40,9.827414834,15.73,963.7555,338.47,12.4
2020-06-03 13:45,9.82583022,15.6,963.6001,338.47,12.4
2020-06-03 13:50,9.826201391,15.48,963.6365,338.47,12.4
2020-06-03 13:55,9.826456316,15.48,963.6615,338.47,12.4
2020-06-03 14:00,9.825721112,15.32,963.5894,338.47,12.5
2020-06-03 14:05,9.823631747,15.25,963.3845,338.47,12.4
2020-06-03 14:10,9.819695705,15.23,962.9985,338.47,12.5
2020-06-03 14:15,9.816240961,15.15,962.6597,338.47,12.5
2020-06-03 14:20,9.816496906,15.21,962.6848,338.47,12.4
2020-06-03 14:25,9.816827288,15.2,962.7172,338.47,12.4
2020-06-03 14:30,9.815656673,15.24,962.6024,338.47,12.4
2020-06-03 14:35,9.815966662,15.24,962.6328,338.47,12.4
2020-06-03 14:40,9.81655095,15.23,962.6901,338.46,12.4
2020-06-03 14:45,9.815670949,15.14,962.6038,338.46,12.4
2020-06-03 14:50,9.813502047,15.19,962.3911,338.46,12.4
2020-06-03 14:55,9.812207028,15.42,962.2641,338.46,12.5
2020-06-03 15:00,9.81148712,15.27,962.1935,338.46,12.4
2020-06-03 15:05,9.810219632,15.35,962.0692,338.46,12.5
2020-06-03 15:10,9.808819584,15.38,961.9319,338.46,12.4
2020-06-03 15:15,9.809092864,15.37,961.9587,338.46,12.5
2020-06-03 15:20,9.808412724,15.44,961.892,338.46,12.4
2020-06-03 15:25,9.807624496,15.42,961.8147,338.46,12.4
2020-06-03 15:30,9.807118725,15.66,961.7651,338.46,12.4
2020-06-03 15:35,9.806845445,15.52,961.7383,338.46,12.4
2020-06-03 15:40,9.807676501,15.9,961.8198,338.45,12.5
2020-06-03 15:45,9.807398123,15.82,961.7925,338.46,12.4
2020-06-03 15:50,9.807004518,15.93,961.7539,338.45,12.4
2020-06-03 15:55,9.808043593,15.97,961.8558,338.45,12.4
2020-06-03 16:00,9.806526279,16.11,961.707,338.45,12.4
2020-06-03 16:05,9.807833534,16.17,961.8352,338.45,12.4
2020-06-03 16:10,9.807810081,16.23,961.8329,338.45,12.4
2020-06-03 16:15,9.808294439,16.39,961.8804,338.45,12.5
2020-06-03 16:20,9.808542226,16.47,961.9047,338.45,12.4
2020-06-03 16:25,9.807118725,16.46,961.7651,338.45,12.5
2020-06-03 16:30,9.805961365,16.39,961.6516,338.45,12.4
2020-06-03 16:35,9.806909686,16.4,961.7446,338.45,12.5
2020-06-03 16:40,9.807293093,16.39,961.7822,338.45,12.4
2020-06-03 16:45,9.808201646,16.39,961.8713,338.45,12.5
2020-06-03 16:50,9.809762807,16.44,962.0244,338.45,12.5
2020-06-03 16:55,9.810009574,16.4,962.0486,338.45,12.5
2020-06-03 17:00,9.811814443,16.47,962.2256,338.45,12.5
2020-06-03 17:05,9.811774675,16.35,962.2217,338.45,12.5
2020-06-03 17:10,9.812462972,16.25,962.2892,338.45,12.4
2020-06-03 17:15,9.812739311,16.19,962.3163,338.46,12.5
2020-06-03 17:20,9.813295048,16.05,962.3708,338.46,12.4
2020-06-03 17:25,9.813542835,15.86,962.3951,338.46,12.4
2020-06-03 17:30,9.812711779,15.75,962.3136,338.46,12.4
2020-06-03 17:35,9.812808651,15.64,962.3231,338.46,12.4
2020-06-03 17:40,9.811421859,15.54,962.1871,338.46,12.4
2020-06-03 17:45,9.811378012,15.57,962.1828,338.46,12.4
2020-06-03 17:50,9.811319889,15.4,962.1771,338.46,12.4
2020-06-03 17:55,9.810909969,15.44,962.1369,338.46,12.4
2020-06-03 18:00,9.810969112,15.36,962.1427,338.46,12.5
2020-06-03 18:05,9.810030988,15.24,962.0507,338.46,12.4
2020-06-03 18:10,9.810471498,15.16,962.0939,338.46,12.5
2020-06-03 18:15,9.810660143,15.14,962.1124,338.46,12.4
2020-06-03 18:20,9.810865103,15.02,962.1325,338.47,12.5
2020-06-03 18:25,9.81036443,14.93,962.0834,338.47,12.5
2020-06-03 18:30,9.811581952,14.86,962.2028,338.47,12.5
2020-06-03 18:35,9.811298475,14.81,962.175,338.47,12.4
2020-06-03 18:40,9.810809019,14.73,962.127,338.47,12.5
2020-06-03 18:45,9.809564985,14.75,962.005,338.48,12.4
